strategy,market,balance_i,pnl,balance,bars,close_market,profit,loss,coin,id,trade_index
Y3PKQB76,highlow,64.40749390496163,-20.53735266258012,47.56143799236928,2724,163,62,101,BTCUSDT,8ACH9MX5,24.498555963850432
FLWBF3Y0,highlow,66.95713386175967,-11.709974334111141,77.11154906610987,2570,295,111,184,BTCUSDT,B8SLIFLO,25.19404019883161
V13NQ88D,highlow,64.83743616180159,-6.623099670260614,13.908886996959735,3290,248,97,151,BTCUSDT,BB6UUMYB,25.35980366005949
35Z1J7DH,highlow,66.57659860094425,-17.63599668678933,125.71070202896374,2611,168,64,104,BTCUSDT,B9FVJVG9,25.362513752740668
N8YTC3SJ,highlow,68.20303023733537,-15.83119363164353,30.0898709716843,3135,177,66,111,BTCUSDT,6IH6HU5E,25.43163839358268
7AXAMCZE,highlow,68.20303023733537,-15.83119363164353,30.0898709716843,3135,177,66,111,BTCUSDT,VVXS2OCY,25.43163839358268
U4U9KOJQ,highlow,68.20303023733537,-15.83119363164353,30.0898709716843,3135,177,66,111,BTCUSDT,TPMRESUL,25.43163839358268
SGLU2W1E,highlow,63.69701937593612,-19.962301454967722,40.60568228448608,2680,214,87,127,BTCUSDT,WZ4A3N92,25.895517222927303
ZGCB0YQ4,highlow,70.50605981215223,-15.80209317555113,36.61558952287958,3046,148,55,93,BTCUSDT,BH6NVMD8,26.20157628154306
BVFLHVGC,highlow,69.72950620397471,-16.10148770516997,97.7862741964502,2924,147,56,91,BTCUSDT,JMYPS9JK,26.563621411037982
X2ISIKIM,highlow,69.72950620397471,-16.10148770516997,97.7862741964502,2924,147,56,91,BTCUSDT,MSY59SCK,26.563621411037982
2H96VXE4,highlow,64.43806611746074,-19.035906407555025,14.106035053247036,2126,259,110,149,BTCUSDT,F5Q696N3,27.367518428265175
4ALPEVAV,highlow,64.43806611746074,-19.035906407555025,14.106035053247036,2126,259,110,149,BTCUSDT,V1ECU9OI,27.367518428265175
0FSIS30P,highlow,64.43806611746074,-19.035906407555025,14.106035053247036,2126,259,110,149,BTCUSDT,BKGTBQ3H,27.367518428265175
0WEZ8I2M,highlow,64.43806611746074,-19.035906407555025,14.106035053247036,2126,259,110,149,BTCUSDT,IVVDGJOH,27.367518428265175
BZVZU8Y3,highlow,73.16499908962612,-7.618508767218907,30.804589732537174,2178,179,68,111,BTCUSDT,K7QQ9GCN,27.79452479382445
I1PDNZW0,highlow,71.39884172601927,-14.812387720939292,46.926199376108066,2868,161,63,98,BTCUSDT,94GTR5KJ,27.938677197137977
XCUUCYCN,highlow,76.88914806987106,-4.491835515910051,51.07576000716363,2133,180,66,114,BTCUSDT,FCDZLMVV,28.19268762561939
CB61SJ3L,highlow,79.71700559553314,6.544169426730841,475.0228353406747,3144,262,100,162,BTCUSDT,34C7PZC1,30.426338013562265
WPRFBH7K,highlow,79.71700559553314,6.544169426730841,475.0228353406747,3144,262,100,162,BTCUSDT,D7J1KEDB,30.426338013562265
LQ3MVLPA,highlow,84.46177670074638,16.108043580995606,22.016064447249054,3276,216,81,135,BTCUSDT,1FIPV26W,31.673166262779894
J53CVJPU,highlow,88.04869987035028,19.235368563608134,16.075390046576924,3253,212,82,130,BTCUSDT,MBJPURD3,34.0565725913619
YIX2TP6H,highlow,88.04016992918821,15.956479443355954,16.147880626359164,3292,211,82,129,BTCUSDT,MBC9L06Q,34.21466319522954
Q42TFHFJ,highlow,91.02370346033926,13.4488925715921,214.58789343763607,2727,170,64,106,BTCUSDT,NVDLSEO0,34.2677471850689
RVZKMQ0P,highlow,86.33277808544626,7.234518480841256,120.7346224294383,2644,151,60,91,BTCUSDT,UBI450U4,34.30441513328991
5HAHLHE1,highlow,106.13829393745543,36.89422996629106,20.795213215331124,3226,214,81,133,BTCUSDT,R0GFFFW4,40.17384022866303
1OYJYLEN,highlow,118.2640897161748,36.47714035897591,205.5913927099402,2829,152,63,89,BTCUSDT,DFUOTR4X,49.01735297446719
