strategy,market,balance_i,pnl,balance,bars,close_market,profit,loss,coin,id,trade_index
W0DRN6KK,lowhigh,146.96739244271885,45.526440361917565,297.6009555263518,406,21,8,13,ETHUSDT,PO6DYUVL,55.98757807341671
HH1OAA7R,lowhigh,143.85513409149047,44.054901599213906,555.2895368995694,487,25,10,15,ETHUSDT,571Y8HCK,57.542053636596194
M7ZUMMVN,lowhigh,154.10772623816658,50.50712753188522,285.3138555666999,442,21,8,13,ETHUSDT,KFBIDC28,58.70770523358727
FCFEM4HO,lowhigh,154.10772623816658,50.50712753188522,285.3138555666999,442,21,8,13,ETHUSDT,X7AAC7CN,58.70770523358727
84QLPV2Z,lowhigh,145.03638318807714,47.79927321209108,189.47329780864882,480,28,12,16,ETHUSDT,X14SURDY,62.15844993774734
Y3WT4THG,lowlow,169.3471825860051,61.55165677509966,95.69700222237996,534,32,16,16,ETHUSDT,HHIX7UXH,84.67359129300254
9OJOFYBJ,lowlow,169.3471825860051,61.55165677509966,95.69700222237996,534,32,16,16,ETHUSDT,PK9AHWOC,84.67359129300254
Y6D8HWAT,lowlow,169.3471825860051,61.55165677509966,95.69700222237996,534,32,16,16,ETHUSDT,5Y3058BV,84.67359129300254
6YV5KXHF,lowlow,191.60318021420764,79.09259492508343,2446.455399505094,891,119,53,66,ETHUSDT,JC68J1A4,85.33587017943702
PW7AUHZZ,lowlow,156.9043516142423,53.6899382395293,137.2421918396055,525,31,17,14,ETHUSDT,ISNN3L99,86.04432185297159
CV5VGB5K,lowlow,156.9043516142423,53.6899382395293,137.2421918396055,525,31,17,14,ETHUSDT,63WUO8Q0,86.04432185297159
IWJTV3CI,lowlow,156.9043516142423,53.6899382395293,137.2421918396055,525,31,17,14,ETHUSDT,WPQCP2K5,86.04432185297159
AHTXQMLR,lowlow,156.9043516142423,53.6899382395293,137.2421918396055,525,31,17,14,ETHUSDT,CDEXKD59,86.04432185297159
ITLVDUV6,lowlow,182.33495121016696,70.45638137209323,32.306854561807846,468,29,14,15,ETHUSDT,YW7BQING,88.02376954973577
HNAQGR8V,lowlow,182.33495121016696,70.45638137209323,32.306854561807846,468,29,14,15,ETHUSDT,I3KWZ620,88.02376954973577
7KLCHX7C,lowlow,182.33495121016696,70.45638137209323,32.306854561807846,468,29,14,15,ETHUSDT,QL5X58N6,88.02376954973577
24MDIAGZ,lowlow,182.33495121016696,70.45638137209323,32.306854561807846,468,29,14,15,ETHUSDT,W6BIV6GS,88.02376954973577
YL8X8C3U,lowlow,214.45692056273253,88.87536267770311,7944.116480775683,829,112,46,66,ETHUSDT,REG03RPV,88.08052094540801
Q8YOTE9X,lowlow,214.45692056273253,88.87536267770311,7944.116480775683,829,112,46,66,ETHUSDT,L8B26J7A,88.08052094540801
W3KL72MB,lowlow,196.74141259936326,81.4645598910414,3307.5946443424195,886,116,52,64,ETHUSDT,O01875E4,88.1944263376456
SLZ4L82F,lowlow,165.7939535044173,59.95062623406004,51.49970383948817,444,28,15,13,ETHUSDT,6CQY0PL5,88.8181893773664
SI7V4SCD,lowlow,165.7939535044173,59.95062623406004,51.49970383948817,444,28,15,13,ETHUSDT,5HG60VZV,88.8181893773664
CIGESZ62,lowlow,165.7939535044173,59.95062623406004,51.49970383948817,444,28,15,13,ETHUSDT,CJDU13KL,88.8181893773664
CTFQVFYL,lowlow,165.7939535044173,59.95062623406004,51.49970383948817,444,28,15,13,ETHUSDT,Q7BGCAK6,88.8181893773664
AYZUR8IP,lowlow,185.77192300254896,75.18166915368916,2138.442800121344,827,86,43,43,ETHUSDT,ZL8N3A4R,92.88596150127448
NNZIMO3Z,lowlow,185.77192300254896,75.18166915368916,2138.442800121344,827,86,43,43,ETHUSDT,G83P37Y7,92.88596150127448
QBNGBT7D,lowlow,185.77192300254896,75.18166915368916,2138.442800121344,827,86,43,43,ETHUSDT,1UXYOD07,92.88596150127448
AU5FXO5E,lowlow,185.77192300254896,75.18166915368916,2138.442800121344,827,86,43,43,ETHUSDT,PGZQ5R51,92.88596150127448
IHIXET34,lowlow,182.91469360895255,69.51746274589165,234.455124921207,655,35,18,17,ETHUSDT,G8UG2JTJ,94.07041385603274
0XBJ6TQ5,lowlow,182.91469360895255,69.51746274589165,234.455124921207,655,35,18,17,ETHUSDT,3LI63QAQ,94.07041385603274
TP9LHHLU,lowlow,182.91469360895255,69.51746274589165,234.455124921207,655,35,18,17,ETHUSDT,X034O1JL,94.07041385603274
8EHPVMP0,lowlow,182.91469360895255,69.51746274589165,234.455124921207,655,35,18,17,ETHUSDT,XEGRAF5I,94.07041385603274
I91VQV4U,lowlow,213.32090027882097,87.20417128271976,3645.2139522406446,780,105,47,58,ETHUSDT,NFRXSVIP,95.48649822004367
BBM3B21E,lowlow,213.32090027882097,87.20417128271976,3645.2139522406446,780,105,47,58,ETHUSDT,NQMH1J9N,95.48649822004367
KPVQL36F,lowlow,204.0983953744,81.60749871143685,91.76677628166452,637,36,17,19,ETHUSDT,31P4LUDV,96.37979781568889
NICCHP29,lowlow,204.0983953744,81.60749871143685,91.76677628166452,637,36,17,19,ETHUSDT,J0ETI2GL,96.37979781568889
LBOSPLC7,lowlow,204.0983953744,81.60749871143685,91.76677628166452,637,36,17,19,ETHUSDT,BB8EVZ3R,96.37979781568889
JPIYOYY6,lowlow,204.0983953744,81.60749871143685,91.76677628166452,637,36,17,19,ETHUSDT,3QLW7E0W,96.37979781568889
STG3QSEK,lowlow,228.64126375385248,95.17783414316106,5107.972251446156,823,111,47,64,ETHUSDT,NTBWT78D,96.81206663451411
3ITD0QQ4,lowlow,228.64126375385248,95.17783414316106,5107.972251446156,823,111,47,64,ETHUSDT,E6VU2L98,96.81206663451411
EKF29G0K,lowlow,228.64126375385248,95.17783414316106,5107.972251446156,823,111,47,64,ETHUSDT,OQWK18QE,96.81206663451411
XVUE3N26,lowlow,203.30787353630325,83.50733006524428,465.30556193290647,763,73,37,36,ETHUSDT,A0XSIPUU,103.04645644990713
MP1PN53P,lowlow,226.12622159759843,92.93310096459291,2385.89894090366,780,105,48,57,ETHUSDT,HHSORVDU,103.37198701604498
W0UQ83TE,lowlow,226.12622159759843,92.93310096459291,2385.89894090366,780,105,48,57,ETHUSDT,2KYO234Y,103.37198701604498
0QDWXHP7,lowlow,226.12622159759843,92.93310096459291,2385.89894090366,780,105,48,57,ETHUSDT,46SNWUUA,103.37198701604498
SPMK7NXS,highhigh,181.99328071997823,74.04299905563998,601.1635805013548,1678,31,15,16,ETHUSDT,Q8YDAYUA,88.06126486450559
T8TY9OP9,highhigh,239.72737792429825,153.37071064121068,5190.612816977982,3669,446,165,281,ETHUSDT,L64WNO8G,88.68837972535698
